,lsoa_code,lsoa,borough_code,msoa,area,borough,imd,ptai,ptal,imd_sc,ptai_sc,cluster
2232,E01002211,Harrow 028A,E09000015,E02000460, Outer West and North West,Harrow,27.3,5.71626,2,0.4233128834355828,-0.5505575022952504,6
2233,E01002212,Harrow 028B,E09000015,E02000460, Outer West and North West,Harrow,19.7,8.32745,2,-0.055118110236220416,-0.0687781740139278,1
2234,E01002213,Harrow 027D,E09000015,E02000459, Outer West and North West,Harrow,18.0,12.724,3,-0.1889763779527558,0.2738748329027147,1
2235,E01002214,Harrow 031A,E09000015,E02000463, Outer West and North West,Harrow,18.3,5.13082,2,-0.16535433070866126,-0.6585744945283002,2
2236,E01002215,Harrow 031B,E09000015,E02000463, Outer West and North West,Harrow,26.8,5.76711,2,0.39263803680981596,-0.5411753896021467,6
2237,E01002216,Harrow 028C,E09000015,E02000460, Outer West and North West,Harrow,12.2,5.35276,2,-0.6456692913385826,-0.6176253088624709,2
2238,E01002217,Harrow 028D,E09000015,E02000460, Outer West and North West,Harrow,32.7,5.95277,2,0.7546012269938651,-0.5069200691970018,6
2239,E01002218,Harrow 030A,E09000015,E02000462, Outer West and North West,Harrow,16.6,12.0948,3,-0.29921259842519665,0.23104892172904506,1
2240,E01002219,Harrow 030B,E09000015,E02000462, Outer West and North West,Harrow,20.4,15.1296,4,0.0,0.4376097533085943,1
2241,E01002220,Harrow 031C,E09000015,E02000463, Outer West and North West,Harrow,14.6,4.05523,1b,-0.45669291338582674,-0.8570269348739309,2
2242,E01002221,Harrow 030C,E09000015,E02000462, Outer West and North West,Harrow,16.9,10.9068,3,-0.2755905511811024,0.15018880972281592,1
2243,E01002222,Harrow 030D,E09000015,E02000462, Outer West and North West,Harrow,13.2,5.9262,2,-0.5669291338582677,-0.511822384521599,2
2244,E01002223,Harrow 031D,E09000015,E02000463, Outer West and North West,Harrow,14.2,4.27065,1b,-0.4881889763779527,-0.817280726096185,2
2245,E01002224,Harrow 031E,E09000015,E02000463, Outer West and North West,Harrow,23.6,3.08644,1b,0.1963190184049081,-1.0357741709791788,6
2246,E01002225,Harrow 001C,E09000015,E02000433, Outer West and North West,Harrow,7.0,1.7240799999999998,1a,-1.0551181102362204,-1.2871372987781298,2
2247,E01002226,Harrow 001D,E09000015,E02000433, Outer West and North West,Harrow,13.9,5.27664,2,-0.5118110236220471,-0.6316698795251856,2
2248,E01002227,Harrow 003A,E09000015,E02000435, Outer West and North West,Harrow,38.2,2.8532599999999997,1b,1.0920245398773005,-1.078797200237348,6
2249,E01002228,Harrow 003B,E09000015,E02000435, Outer West and North West,Harrow,13.8,3.4490800000000004,1b,-0.5196850393700786,-0.9688650392775643,2
2250,E01002229,Harrow 003C,E09000015,E02000435, Outer West and North West,Harrow,20.3,2.2965,1a,-0.00787401574803133,-1.1815225702080927,6
2251,E01002230,Harrow 003D,E09000015,E02000435, Outer West and North West,Harrow,10.4,2.5576,1b,-0.7874015748031495,-1.1333481429874566,2
2252,E01002231,Harrow 013E,E09000015,E02000445, Outer West and North West,Harrow,22.4,3.33253,1b,0.12269938650306746,-0.9903691736803416,6
2253,E01002232,Harrow 011A,E09000015,E02000443, Outer West and North West,Harrow,19.7,9.48991,2,-0.055118110236220416,0.05374951334191849,1
2254,E01002233,Harrow 011B,E09000015,E02000443, Outer West and North West,Harrow,24.8,12.9459,3,0.2699386503067485,0.28897824944663913,1
2255,E01002234,Harrow 011C,E09000015,E02000443, Outer West and North West,Harrow,18.9,2.80357,1b,-0.11811023622047245,-1.087965286367541,2
2256,E01002235,Harrow 011D,E09000015,E02000443, Outer West and North West,Harrow,28.0,7.17243,2,0.4662576687116564,-0.28188589874919917,6
2257,E01002236,Harrow 011E,E09000015,E02000443, Outer West and North West,Harrow,18.0,12.3702,3,-0.1889763779527558,0.24979376587594374,1
2258,E01002237,Harrow 024A,E09000015,E02000456, Outer West and North West,Harrow,20.0,16.557000000000002,4,-0.03149606299212587,0.5347644030372911,1
2259,E01002238,Harrow 024B,E09000015,E02000456, Outer West and North West,Harrow,11.2,7.93204,2,-0.7244094488188976,-0.1417335561177648,4
2260,E01002239,Harrow 025C,E09000015,E02000457, Outer West and North West,Harrow,9.1,8.775,2,-0.889763779527559,0.005089830956082376,4
2261,E01002240,Harrow 024C,E09000015,E02000456, Outer West and North West,Harrow,20.2,9.94698,2,-0.015748031496062936,0.08485955660343969,1
2262,E01002241,Harrow 025D,E09000015,E02000457, Outer West and North West,Harrow,21.9,2.0316799999999997,1a,0.0920245398773006,-1.2303833584753043,6
2263,E01002242,Harrow 024D,E09000015,E02000456, Outer West and North West,Harrow,8.4,11.3244,3,-0.9448818897637794,0.17861236424621774,4
2264,E01032576,Harrow 032E,E09000015,E02006795, Outer West and North West,Harrow,7.4,3.06661,1b,-1.0236220472440944,-1.0394329181710027,2
2265,E01002243,Havering 013A,E09000016,E02000476, Outer East and North East,Havering,30.3,14.5988,3,0.607361963190184,0.4014813463617034,0
2266,E01002244,Havering 011A,E09000016,E02000474, Outer East and North East,Havering,19.0,5.291530000000001,2,-0.11023622047244083,-0.6289225902823082,2
2267,E01002245,Havering 011B,E09000016,E02000474, Outer East and North East,Havering,17.9,8.735660000000001,2,-0.1968503937007874,0.0024121905467178995,1
2268,E01002246,Havering 017A,E09000016,E02000480, Outer East and North East,Havering,14.7,2.6384,1b,-0.44881889763779526,-1.1184400858467924,2
2269,E01002247,Havering 017B,E09000016,E02000480, Outer East and North East,Havering,20.0,4.5285,1b,-0.03149606299212587,-0.7697059422630135,6
2270,E01002248,Havering 017C,E09000016,E02000480, Outer East and North East,Havering,21.3,5.97615,2,0.055214723926380486,-0.5026063269204087,6
2271,E01002249,Havering 017D,E09000016,E02000480, Outer East and North East,Havering,20.6,10.9572,3,0.012269938650306919,0.15361923871701957,1
2272,E01002250,Havering 017E,E09000016,E02000480, Outer East and North East,Havering,21.6,2.0028900000000003,1a,0.07361963190184065,-1.235695276359954,6
2273,E01002251,Havering 017F,E09000016,E02000480, Outer East and North East,Havering,24.5,8.40357,2,0.2515337423312884,-0.05473360335121309,1
2274,E01002252,Havering 018A,E09000016,E02000481, Outer East and North East,Havering,10.4,1.41839,1a,-0.7874015748031495,-1.3435388332747833,2
2275,E01002253,Havering 019A,E09000016,E02000482, Outer East and North East,Havering,2.5,1.81467,1a,-1.4094488188976377,-1.2704229312487638,2
2276,E01002254,Havering 019B,E09000016,E02000482, Outer East and North East,Havering,3.3,4.24074,1b,-1.3464566929133857,-0.8227992903174383,2
2277,E01002255,Havering 022A,E09000016,E02000485, Outer East and North East,Havering,8.3,1.9534,1a,-0.9527559055118109,-1.2448264613586109,2
2278,E01002256,Havering 018B,E09000016,E02000481, Outer East and North East,Havering,6.4,3.63365,1b,-1.1023622047244093,-0.9348108300392923,2
2279,E01002257,Havering 019C,E09000016,E02000482, Outer East and North East,Havering,4.2,12.1395,3,-1.2755905511811023,0.2340913855393805,4
